company_id,broad_sector,cluster_id,metric,metric_label,metric_value,sector_mean,sector_std,sector_count,z_score,abs_z_score,outlier_flag,handling
HINDUNILVR,Consumer Staples,1,debt_to_equity,Debt to Equity,0.028974,0.181566,0.176426,7,-0.864904,0.864904,False,computed
HINDUNILVR,Consumer Staples,1,return_on_capital_employed_pct,ROCE,89.675914,55.494785,55.115404,7,0.620174,0.620174,False,computed
HINDUNILVR,Consumer Staples,1,asset_turnover,Asset Turnover,0.788595,1.122853,0.675973,7,-0.494485,0.494485,False,computed
HINDUNILVR,Consumer Staples,1,revenue_cagr_5yr,Revenue CAGR 5Yr,9.504485,10.130855,3.643796,7,-0.1719,0.1719,False,computed
HINDUNILVR,Consumer Staples,1,fcf_conversion_pct,FCF Conversion,21.476808,34.023155,47.097394,7,-0.266392,0.266392,False,computed
HINDUNILVR,Consumer Staples,1,cfo_quality_score,CFO Quality Score,1.156176,1.017625,0.457261,7,0.303003,0.303003,False,computed
HINDUNILVR,Consumer Staples,1,capex_intensity_pct,Capex Intensity,8.601525,9.069528,7.636651,7,-0.061284,0.061284,False,computed
ICICIBANK,Financials,3,net_profit_margin_pct,Net Profit Margin,28.888011,38.238003,87.706652,23,-0.106605,0.106605,False,computed
ICICIBANK,Financials,3,operating_profit_margin_pct,Operating Profit Margin,62.413802,53.425739,35.593822,22,0.252517,0.252517,False,computed
ICICIBANK,Financials,3,return_on_equity_pct,Return on Equity,17.990271,19.007093,13.021442,22,-0.078088,0.078088,False,computed
ICICIBANK,Financials,3,debt_to_equity,Debt to Equity,6.445624,4.821046,4.225134,22,0.384504,0.384504,False,computed
ICICIBANK,Financials,3,return_on_capital_employed_pct,ROCE,5.219878,81.288225,209.120203,21,-0.363754,0.363754,False,computed
ICICIBANK,Financials,3,asset_turnover,Asset Turnover,0.067475,0.198326,0.309124,22,-0.423293,0.423293,False,computed
ICICIBANK,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,17.250869,17.744843,5.304504,22,-0.093124,0.093124,False,computed
ICICIBANK,Financials,3,fcf_conversion_pct,FCF Conversion,12.602451,-132.589622,254.419738,22,0.570679,0.570679,False,computed
ICICIBANK,Financials,3,cfo_quality_score,CFO Quality Score,3.872438,2.380893,8.557163,23,0.174304,0.174304,False,computed
ICICIBANK,Financials,3,capex_intensity_pct,Capex Intensity,90.735099,14.614712,23.266484,23,3.271676,3.271676,True,computed
ICICIGI,Financials,1,net_profit_margin_pct,Net Profit Margin,9.366916,38.238003,87.706652,23,-0.329178,0.329178,False,computed
ICICIGI,Financials,1,operating_profit_margin_pct,Operating Profit Margin,87.421292,53.425739,35.593822,22,0.955097,0.955097,False,computed
ICICIGI,Financials,1,return_on_equity_pct,Return on Equity,15.723064,19.007093,13.021442,22,-0.252202,0.252202,False,computed
ICICIGI,Financials,1,debt_to_equity,Debt to Equity,0.002868,4.821046,4.225134,22,-1.140361,1.140361,False,computed
ICICIGI,Financials,1,return_on_capital_employed_pct,ROCE,146.429739,81.288225,209.120203,21,0.311503,0.311503,False,computed
ICICIGI,Financials,1,asset_turnover,Asset Turnover,0.323608,0.198326,0.309124,22,0.405283,0.405283,False,computed
ICICIGI,Financials,1,revenue_cagr_5yr,Revenue CAGR 5Yr,12.911841,17.744843,5.304504,22,-0.911113,0.911113,False,computed
ICICIGI,Financials,1,fcf_conversion_pct,FCF Conversion,2.713568,-132.589622,254.419738,22,0.531811,0.531811,False,computed
ICICIGI,Financials,1,cfo_quality_score,CFO Quality Score,1.458965,2.380893,8.557163,23,-0.107738,0.107738,False,computed
ICICIGI,Financials,1,capex_intensity_pct,Capex Intensity,9.376678,14.614712,23.266484,23,-0.225132,0.225132,False,computed
ICICIPRULI,Financials,1,net_profit_margin_pct,Net Profit Margin,0.942341,38.238003,87.706652,23,-0.425232,0.425232,False,computed
ICICIPRULI,Financials,1,operating_profit_margin_pct,Operating Profit Margin,102.025314,53.425739,35.593822,22,1.365394,1.365394,False,computed
ICICIPRULI,Financials,1,return_on_equity_pct,Return on Equity,7.732849,19.007093,13.021442,22,-0.865821,0.865821,False,computed
ICICIPRULI,Financials,1,debt_to_equity,Debt to Equity,0.109041,4.821046,4.225134,22,-1.115232,1.115232,False,computed
ICICIPRULI,Financials,1,return_on_capital_employed_pct,ROCE,754.887341,81.288225,209.120203,21,3.22111,3.22111,True,computed
ICICIPRULI,Financials,1,asset_turnover,Asset Turnover,0.302029,0.198326,0.309124,22,0.335476,0.335476,False,computed
ICICIPRULI,Financials,1,revenue_cagr_5yr,Revenue CAGR 5Yr,16.84554,17.744843,5.304504,22,-0.169536,0.169536,False,computed
ICICIPRULI,Financials,1,fcf_conversion_pct,FCF Conversion,0.113962,-132.589622,254.419738,22,0.521593,0.521593,False,computed
ICICIPRULI,Financials,1,cfo_quality_score,CFO Quality Score,1.926589,2.380893,8.557163,23,-0.05309,0.05309,False,computed
ICICIPRULI,Financials,1,capex_intensity_pct,Capex Intensity,8.216417,14.614712,23.266484,23,-0.275,0.275,False,computed
INDUSINDBK,Financials,3,net_profit_margin_pct,Net Profit Margin,19.563697,38.238003,87.706652,23,-0.212918,0.212918,False,computed
INDUSINDBK,Financials,3,operating_profit_margin_pct,Operating Profit Margin,38.554691,53.425739,35.593822,22,-0.417799,0.417799,False,computed
INDUSINDBK,Financials,3,return_on_equity_pct,Return on Equity,14.252273,19.007093,13.021442,22,-0.365153,0.365153,False,computed
INDUSINDBK,Financials,3,debt_to_equity,Debt to Equity,6.885743,4.821046,4.225134,22,0.48867,0.48867,False,computed
INDUSINDBK,Financials,3,return_on_capital_employed_pct,ROCE,3.5632,81.288225,209.120203,21,-0.371676,0.371676,False,computed
INDUSINDBK,Financials,3,asset_turnover,Asset Turnover,0.088842,0.198326,0.309124,22,-0.354172,0.354172,False,computed
INDUSINDBK,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,15.495613,17.744843,5.304504,22,-0.424023,0.424023,False,computed
INDUSINDBK,Financials,3,fcf_conversion_pct,FCF Conversion,-99.036172,-132.589622,254.419738,22,0.131882,0.131882,False,computed
INDUSINDBK,Financials,3,cfo_quality_score,CFO Quality Score,2.610542,2.380893,8.557163,23,0.026837,0.026837,False,computed
INDUSINDBK,Financials,3,capex_intensity_pct,Capex Intensity,1.36618,14.614712,23.266484,23,-0.569426,0.569426,False,computed
INFY,Information Technology,0,net_profit_margin_pct,Net Profit Margin,17.080757,13.605975,5.580071,5,0.622713,0.622713,False,computed
INFY,Information Technology,0,operating_profit_margin_pct,Operating Profit Margin,23.70339,19.811732,6.9802,5,0.557528,0.557528,False,computed
INFY,Information Technology,0,return_on_equity_pct,Return on Equity,29.788007,27.12772,15.314355,5,0.173712,0.173712,False,computed
INFY,Information Technology,0,debt_to_equity,Debt to Equity,0.094864,0.093288,0.007259,5,0.217046,0.217046,False,computed
INFY,Information Technology,0,return_on_capital_employed_pct,ROCE,42.639026,39.365916,18.586864,5,0.176098,0.176098,False,computed
INFY,Information Technology,0,asset_turnover,Asset Turnover,1.12976,1.278073,0.222732,5,-0.665878,0.665878,False,computed
INFY,Information Technology,0,revenue_cagr_5yr,Revenue CAGR 5Yr,13.199101,15.019887,8.769128,5,-0.207636,0.207636,False,computed
INFY,Information Technology,0,fcf_conversion_pct,FCF Conversion,55.228552,67.760424,31.153136,5,-0.402267,0.402267,False,computed
INFY,Information Technology,0,cfo_quality_score,CFO Quality Score,1.037696,1.201282,0.242393,5,-0.674876,0.674876,False,computed
INFY,Information Technology,0,capex_intensity_pct,Capex Intensity,3.314245,5.084186,3.61915,5,-0.489049,0.489049,False,computed
IOC,Energy,0,net_profit_margin_pct,Net Profit Margin,5.559463,16.022672,12.981687,14,-0.805998,0.805998,False,computed
IOC,Energy,0,operating_profit_margin_pct,Operating Profit Margin,9.743776,33.596854,24.659114,14,-0.967313,0.967313,False,computed
IOC,Energy,0,return_on_equity_pct,Return on Equity,23.531625,17.933799,11.243965,14,0.497852,0.497852,False,computed
IOC,Energy,0,debt_to_equity,Debt to Equity,0.723095,1.459648,1.634055,14,-0.450752,0.450752,False,computed
IOC,Energy,0,return_on_capital_employed_pct,ROCE,25.640336,19.326477,8.626593,14,0.731906,0.731906,False,computed
IOC,Energy,0,asset_turnover,Asset Turnover,1.60841,0.653519,0.612361,14,1.559357,1.559357,False,computed
IOC,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,8.008756,12.446835,8.494439,14,-0.522469,0.522469,False,computed
IOC,Energy,0,fcf_conversion_pct,FCF Conversion,52.395368,18.263863,65.003647,14,0.525071,0.525071,False,computed
IOC,Energy,0,cfo_quality_score,CFO Quality Score,0.730643,2.010569,1.208837,14,-1.058808,1.058808,False,computed
IOC,Energy,0,capex_intensity_pct,Capex Intensity,4.052801,36.529155,59.038781,14,-0.550085,0.550085,False,computed
IRCTC,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,26.018735,11.500325,6.968452,14,2.083448,2.083448,False,computed
IRCTC,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,34.332553,25.536186,24.661573,14,0.356683,0.356683,False,computed
IRCTC,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,34.396285,86.724106,232.104483,14,-0.225449,0.225449,False,computed
IRCTC,Consumer Discretionary,0,debt_to_equity,Debt to Equity,0.018576,0.698619,1.0975,14,-0.61963,0.61963,False,computed
IRCTC,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,47.781155,441.11496,1497.893148,14,-0.262591,0.262591,False,computed
IRCTC,Consumer Discretionary,0,asset_turnover,Asset Turnover,0.701034,5.157839,14.752203,14,-0.302111,0.302111,False,computed
IRCTC,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,17.955244,13.604579,8.800016,14,0.494393,0.494393,False,computed
IRCTC,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,45.497954,24.626797,37.425658,14,0.55767,0.55767,False,computed
IRCTC,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,0.90369,0.178076,4.295602,14,0.16892,0.16892,False,computed
IRCTC,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,5.035129,5.868292,5.264319,14,-0.158266,0.158266,False,computed
IRFC,Financials,3,net_profit_margin_pct,Net Profit Margin,24.064552,38.238003,87.706652,23,-0.161601,0.161601,False,computed
IRFC,Financials,3,operating_profit_margin_pct,Operating Profit Margin,99.504597,53.425739,35.593822,22,1.294575,1.294575,False,computed
IRFC,Financials,3,return_on_equity_pct,Return on Equity,13.038085,19.007093,13.021442,22,-0.458398,0.458398,False,computed
IRFC,Financials,3,debt_to_equity,Debt to Equity,8.378353,4.821046,4.225134,22,0.84194,0.84194,False,computed
IRFC,Financials,3,return_on_capital_employed_pct,ROCE,5.750643,81.288225,209.120203,21,-0.361216,0.361216,False,computed
IRFC,Financials,3,asset_turnover,Asset Turnover,0.054929,0.198326,0.309124,22,-0.463881,0.463881,False,computed
IRFC,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,19.067409,17.744843,5.304504,22,0.249329,0.249329,False,computed
IRFC,Financials,3,fcf_conversion_pct,FCF Conversion,29.819334,-132.589622,254.419738,22,0.63835,0.63835,False,computed
IRFC,Financials,3,cfo_quality_score,CFO Quality Score,-10.796124,2.380893,8.557163,23,-1.539882,1.539882,False,computed
IRFC,Financials,3,capex_intensity_pct,Capex Intensity,0.030024,14.614712,23.266484,23,-0.626854,0.626854,False,computed
ITC,Consumer Staples,0,net_profit_margin_pct,Net Profit Margin,29.282025,13.336141,10.026286,7,1.590408,1.590408,False,computed
ITC,Consumer Staples,0,operating_profit_margin_pct,Operating Profit Margin,37.017752,30.19953,21.505999,7,0.317038,0.317038,False,computed
ITC,Consumer Staples,0,return_on_equity_pct,Return on Equity,27.851074,34.471273,40.973641,7,-0.161572,0.161572,False,computed
ITC,Consumer Staples,0,debt_to_equity,Debt to Equity,0.004067,0.181566,0.176426,7,-1.006081,1.006081,False,computed
ITC,Consumer Staples,0,return_on_capital_employed_pct,ROCE,38.81433,55.494785,55.115404,7,-0.302646,0.302646,False,computed
ITC,Consumer Staples,0,asset_turnover,Asset Turnover,0.772348,1.122853,0.675973,7,-0.51852,0.51852,False,computed
ITC,Consumer Staples,0,revenue_cagr_5yr,Revenue CAGR 5Yr,7.950897,10.130855,3.643796,7,-0.598266,0.598266,False,computed
ITC,Consumer Staples,0,fcf_conversion_pct,FCF Conversion,71.444364,34.023155,47.097394,7,0.794549,0.794549,False,computed
ITC,Consumer Staples,0,cfo_quality_score,CFO Quality Score,0.938569,1.017625,0.457261,7,-0.172889,0.172889,False,computed
ITC,Consumer Staples,0,capex_intensity_pct,Capex Intensity,2.205571,9.069528,7.636651,7,-0.898818,0.898818,False,computed
JINDALSTEL,Materials,0,net_profit_margin_pct,Net Profit Margin,11.802439,10.916177,8.131072,9,0.108997,0.108997,False,computed
JINDALSTEL,Materials,0,operating_profit_margin_pct,Operating Profit Margin,20.260555,31.761388,26.886179,9,-0.42776,0.42776,False,computed
JINDALSTEL,Materials,0,return_on_equity_pct,Return on Equity,13.410506,16.069204,14.417459,9,-0.184408,0.184408,False,computed
JINDALSTEL,Materials,0,debt_to_equity,Debt to Equity,0.371694,0.370539,0.417624,9,0.002766,0.002766,False,computed
JINDALSTEL,Materials,0,return_on_capital_employed_pct,ROCE,17.039547,42.281564,40.609741,9,-0.621575,0.621575,False,computed
JINDALSTEL,Materials,0,asset_turnover,Asset Turnover,0.640017,0.805806,0.217015,9,-0.76395,0.76395,False,computed
JINDALSTEL,Materials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,1.402831,9.119603,4.440099,9,-1.737973,1.737973,False,computed
JINDALSTEL,Materials,0,fcf_conversion_pct,FCF Conversion,-22.897471,9.854444,32.807634,9,-0.998302,0.998302,False,computed
JINDALSTEL,Materials,0,cfo_quality_score,CFO Quality Score,-2.800059,1.481354,1.979169,9,-2.163238,2.163238,False,computed
JINDALSTEL,Materials,0,capex_intensity_pct,Capex Intensity,16.57068,10.683582,7.40191,9,0.795348,0.795348,False,computed
JIOFIN,Financials,1,net_profit_margin_pct,Net Profit Margin,86.522911,38.238003,87.706652,23,0.550527,0.550527,False,computed
JIOFIN,Financials,1,operating_profit_margin_pct,Operating Profit Margin,84.043127,53.425739,35.593822,22,0.860188,0.860188,False,computed
JIOFIN,Financials,1,return_on_equity_pct,Return on Equity,1.153456,19.007093,13.021442,22,-1.371095,1.371095,False,computed
JIOFIN,Financials,1,debt_to_equity,Debt to Equity,0.0,4.821046,4.225134,22,-1.14104,1.14104,False,computed
JIOFIN,Financials,1,return_on_capital_employed_pct,ROCE,1.428705,81.288225,209.120203,21,-0.381883,0.381883,False,computed
JIOFIN,Financials,1,asset_turnover,Asset Turnover,0.012805,0.198326,0.309124,22,-0.600148,0.600148,False,computed
JIOFIN,Financials,1,fcf_conversion_pct,FCF Conversion,48.941629,-132.589622,254.419738,22,0.713511,0.713511,False,computed
JIOFIN,Financials,1,cfo_quality_score,CFO Quality Score,32.933946,2.380893,8.557163,23,3.570465,3.570465,True,computed
JIOFIN,Financials,1,capex_intensity_pct,Capex Intensity,77.681941,14.614712,23.266484,23,2.710647,2.710647,False,computed
JSWENERGY,Energy,0,net_profit_margin_pct,Net Profit Margin,15.018283,16.022672,12.981687,14,-0.07737,0.07737,False,computed
JSWENERGY,Energy,0,operating_profit_margin_pct,Operating Profit Margin,46.857043,33.596854,24.659114,14,0.53774,0.53774,False,computed
JSWENERGY,Energy,0,return_on_equity_pct,Return on Equity,8.28053,17.933799,11.243965,14,-0.858529,0.858529,False,computed
JSWENERGY,Energy,0,debt_to_equity,Debt to Equity,1.515601,1.459648,1.634055,14,0.034242,0.034242,False,computed
JSWENERGY,Energy,0,return_on_capital_employed_pct,ROCE,11.17069,19.326477,8.626593,14,-0.945424,0.945424,False,computed
JSWENERGY,Energy,0,asset_turnover,Asset Turnover,0.198833,0.653519,0.612361,14,-0.742513,0.742513,False,computed
JSWENERGY,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,4.679956,12.446835,8.494439,14,-0.914349,0.914349,False,computed
JSWENERGY,Energy,0,fcf_conversion_pct,FCF Conversion,-36.47343,18.263863,65.003647,14,-0.842065,0.842065,False,computed
JSWENERGY,Energy,0,cfo_quality_score,CFO Quality Score,2.627479,2.010569,1.208837,14,0.510334,0.510334,False,computed
JSWENERGY,Energy,0,capex_intensity_pct,Capex Intensity,71.36514,36.529155,59.038781,14,0.590053,0.590053,False,computed
JSWSTEEL,Materials,0,net_profit_margin_pct,Net Profit Margin,5.127253,10.916177,8.131072,9,-0.711951,0.711951,False,computed
JSWSTEEL,Materials,0,operating_profit_margin_pct,Operating Profit Margin,16.089163,31.761388,26.886179,9,-0.58291,0.58291,False,computed
JSWSTEEL,Materials,0,return_on_equity_pct,Return on Equity,11.552872,16.069204,14.417459,9,-0.313254,0.313254,False,computed
JSWSTEEL,Materials,0,debt_to_equity,Debt to Equity,1.132807,0.370539,0.417624,9,1.825249,1.825249,False,computed
JSWSTEEL,Materials,0,return_on_capital_employed_pct,ROCE,17.903087,42.281564,40.609741,9,-0.600311,0.600311,False,computed
JSWSTEEL,Materials,0,asset_turnover,Asset Turnover,0.767914,0.805806,0.217015,9,-0.174607,0.174607,False,computed
JSWSTEEL,Materials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,15.604695,9.119603,4.440099,9,1.460574,1.460574,False,computed
JSWSTEEL,Materials,0,fcf_conversion_pct,FCF Conversion,-8.484569,9.854444,32.807634,9,-0.558986,0.558986,False,computed
JSWSTEEL,Materials,0,cfo_quality_score,CFO Quality Score,2.776891,1.481354,1.979169,9,0.654586,0.654586,False,computed
JSWSTEEL,Materials,0,capex_intensity_pct,Capex Intensity,8.266574,10.683582,7.40191,9,-0.326538,0.326538,False,computed
KOTAKBANK,Financials,1,net_profit_margin_pct,Net Profit Margin,32.386151,38.238003,87.706652,23,-0.066721,0.066721,False,computed
KOTAKBANK,Financials,1,operating_profit_margin_pct,Operating Profit Margin,83.667336,53.425739,35.593822,22,0.849631,0.849631,False,computed
KOTAKBANK,Financials,1,return_on_equity_pct,Return on Equity,14.013018,19.007093,13.021442,22,-0.383527,0.383527,False,computed
KOTAKBANK,Financials,1,debt_to_equity,Debt to Equity,4.003739,4.821046,4.225134,22,-0.193439,0.193439,False,computed
KOTAKBANK,Financials,1,return_on_capital_employed_pct,ROCE,7.231228,81.288225,209.120203,21,-0.354136,0.354136,False,computed
KOTAKBANK,Financials,1,asset_turnover,Asset Turnover,0.073257,0.198326,0.309124,22,-0.40459,0.40459,False,computed
KOTAKBANK,Financials,1,revenue_cagr_5yr,Revenue CAGR 5Yr,13.519604,17.744843,5.304504,22,-0.796538,0.796538,False,computed
KOTAKBANK,Financials,1,fcf_conversion_pct,FCF Conversion,14.379835,-132.589622,254.419738,22,0.577665,0.577665,False,computed
KOTAKBANK,Financials,1,cfo_quality_score,CFO Quality Score,1.475807,2.380893,8.557163,23,-0.105769,0.105769,False,computed
KOTAKBANK,Financials,1,capex_intensity_pct,Capex Intensity,15.859665,14.614712,23.266484,23,0.053508,0.053508,False,computed
LICI,Financials,0,net_profit_margin_pct,Net Profit Margin,4.836601,38.238003,87.706652,23,-0.380831,0.380831,False,computed
LICI,Financials,0,operating_profit_margin_pct,Operating Profit Margin,3.874742,53.425739,35.593822,22,-1.392124,1.392124,False,computed
LICI,Financials,0,return_on_equity_pct,Return on Equity,49.44711,19.007093,13.021442,22,2.337684,2.337684,False,computed
LICI,Financials,0,debt_to_equity,Debt to Equity,0.0,4.821046,4.225134,22,-1.14104,1.14104,False,computed
LICI,Financials,0,return_on_capital_employed_pct,ROCE,57.534412,81.288225,209.120203,21,-0.113589,0.113589,False,computed
LICI,Financials,0,asset_turnover,Asset Turnover,0.159134,0.198326,0.309124,22,-0.126781,0.126781,False,computed
LICI,Financials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,8.159861,17.744843,5.304504,22,-1.806952,1.806952,False,computed
LICI,Financials,0,fcf_conversion_pct,FCF Conversion,2.602276,-132.589622,254.419738,22,0.531373,0.531373,False,computed
LICI,Financials,0,cfo_quality_score,CFO Quality Score,9.679945,2.380893,8.557163,23,0.852976,0.852976,False,computed
LICI,Financials,0,capex_intensity_pct,Capex Intensity,2.986999,14.614712,23.266484,23,-0.499762,0.499762,False,computed
LODHA,Real Estate,0,net_profit_margin_pct,Net Profit Margin,15.063978,28.723836,19.317956,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,operating_profit_margin_pct,Operating Profit Margin,25.833656,29.440867,5.101367,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,return_on_equity_pct,Return on Equity,8.895758,7.902014,1.405366,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,debt_to_equity,Debt to Equity,0.440666,0.28163,0.224911,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,return_on_capital_employed_pct,ROCE,10.77999,8.388978,3.381401,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,asset_turnover,Asset Turnover,0.218569,0.163687,0.077615,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,revenue_cagr_5yr,Revenue CAGR 5Yr,-2.827854,-3.982292,1.632623,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,fcf_conversion_pct,FCF Conversion,-16.322702,15.614544,45.166086,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,cfo_quality_score,CFO Quality Score,13.309917,7.128204,8.742262,2,,,False,insufficient_sector_observations
LODHA,Real Estate,0,capex_intensity_pct,Capex Intensity,28.567274,26.178767,3.377859,2,,,False,insufficient_sector_observations
LT,Industrials,0,net_profit_margin_pct,Net Profit Margin,7.031246,13.38406,9.880643,10,-0.642955,0.642955,False,computed
LT,Industrials,0,operating_profit_margin_pct,Operating Profit Margin,13.506669,21.333371,15.56934,10,-0.5027,0.5027,False,computed
LT,Industrials,0,return_on_equity_pct,Return on Equity,77.665101,874.176985,1808.577244,10,-0.440408,0.440408,False,computed
LT,Industrials,0,debt_to_equity,Debt to Equity,0.103457,0.583291,0.619304,10,-0.774796,0.774796,False,computed
LT,Industrials,0,return_on_capital_employed_pct,ROCE,152.618951,841.721338,1710.114178,10,-0.402957,0.402957,False,computed
LT,Industrials,0,asset_turnover,Asset Turnover,8.027629,20.647597,42.442182,10,-0.297345,0.297345,False,computed
LT,Industrials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,10.335348,10.876325,6.638909,10,-0.081486,0.081486,False,computed
LT,Industrials,0,fcf_conversion_pct,FCF Conversion,68.458061,-30.851354,123.344214,10,0.80514,0.80514,False,computed
LT,Industrials,0,cfo_quality_score,CFO Quality Score,1.446423,1.17796,1.470801,10,0.182529,0.182529,False,computed
LT,Industrials,0,capex_intensity_pct,Capex Intensity,0.985469,13.741162,10.040116,10,-1.270473,1.270473,False,computed
LTIM,Information Technology,0,net_profit_margin_pct,Net Profit Margin,12.909311,13.605975,5.580071,5,-0.124849,0.124849,False,computed
LTIM,Information Technology,0,operating_profit_margin_pct,Operating Profit Margin,17.982938,19.811732,6.9802,5,-0.261997,0.261997,False,computed
LTIM,Information Technology,0,return_on_equity_pct,Return on Equity,22.904386,27.12772,15.314355,5,-0.275776,0.275776,False,computed
LTIM,Information Technology,0,debt_to_equity,Debt to Equity,0.103457,0.093288,0.007259,5,1.400892,1.400892,False,computed
LTIM,Information Technology,0,return_on_capital_employed_pct,ROCE,32.092897,39.365916,18.586864,5,-0.391299,0.391299,False,computed
LTIM,Information Technology,0,asset_turnover,Asset Turnover,1.289464,1.278073,0.222732,5,0.051144,0.051144,False,computed
LTIM,Information Technology,0,revenue_cagr_5yr,Revenue CAGR 5Yr,30.327981,15.019887,8.769128,5,1.74568,1.74568,False,computed
LTIM,Information Technology,0,fcf_conversion_pct,FCF Conversion,27.430719,67.760424,31.153136,5,-1.294563,1.294563,False,computed
LTIM,Information Technology,0,cfo_quality_score,CFO Quality Score,1.016292,1.201282,0.242393,5,-0.763178,0.763178,False,computed
LTIM,Information Technology,0,capex_intensity_pct,Capex Intensity,11.031337,5.084186,3.61915,5,1.643245,1.643245,False,computed
M&M,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,8.822387,11.500325,6.968452,14,-0.384294,0.384294,False,computed
M&M,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,17.89787,25.536186,24.661573,14,-0.309725,0.309725,False,computed
M&M,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,18.537543,86.724106,232.104483,14,-0.293775,0.293775,False,computed
M&M,Consumer Discretionary,0,debt_to_equity,Debt to Equity,1.641441,0.698619,1.0975,14,0.859063,0.859063,False,computed
M&M,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,16.123589,441.11496,1497.893148,14,-0.283726,0.283726,False,computed
M&M,Consumer Discretionary,0,asset_turnover,Asset Turnover,0.592522,5.157839,14.752203,14,-0.309467,0.309467,False,computed
M&M,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,5.838806,13.604579,8.800016,14,-0.882473,0.882473,False,computed
M&M,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,-45.175157,24.626797,37.425658,14,-1.865083,1.865083,False,computed
M&M,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,3.315558,0.178076,4.295602,14,0.730394,0.730394,False,computed
M&M,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,4.037303,5.868292,5.264319,14,-0.347811,0.347811,False,computed
MARUTI,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,9.5081,11.500325,6.968452,14,-0.285892,0.285892,False,computed
MARUTI,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,13.130031,25.536186,24.661573,14,-0.503056,0.503056,False,computed
MARUTI,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,15.750385,86.724106,232.104483,14,-0.305783,0.305783,False,computed
MARUTI,Consumer Discretionary,0,debt_to_equity,Debt to Equity,0.00139,0.698619,1.0975,14,-0.635289,0.635289,False,computed
MARUTI,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,26.673663,441.11496,1497.893148,14,-0.276683,0.276683,False,computed
MARUTI,Consumer Discretionary,0,asset_turnover,Asset Turnover,1.230296,5.157839,14.752203,14,-0.266234,0.266234,False,computed
MARUTI,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,10.510215,13.604579,8.800016,14,-0.351632,0.351632,False,computed
MARUTI,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,26.500591,24.626797,37.425658,14,0.050067,0.050067,False,computed
MARUTI,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,1.132404,0.178076,4.295602,14,0.222164,0.222164,False,computed
MARUTI,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,8.363998,5.868292,5.264319,14,0.47408,0.47408,False,computed
MOTHERSON,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,3.060025,11.500325,6.968452,14,-1.211216,1.211216,False,computed
MOTHERSON,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,9.445548,25.536186,24.661573,14,-0.652458,0.652458,False,computed
MOTHERSON,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,11.546549,86.724106,232.104483,14,-0.323895,0.323895,False,computed
MOTHERSON,Consumer Discretionary,0,debt_to_equity,Debt to Equity,0.76169,0.698619,1.0975,14,0.057467,0.057467,False,computed
MOTHERSON,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,20.535191,441.11496,1497.893148,14,-0.280781,0.280781,False,computed
MOTHERSON,Consumer Discretionary,0,asset_turnover,Asset Turnover,1.17242,5.157839,14.752203,14,-0.270158,0.270158,False,computed
